district_id,district_name,ac_id,ac_name,ps_id,ps_name,doc_type,source_url,local_path,status,error
1,COOCHBEHAR,1,Mekliganj,45,Kharija Jamaldah First Phase Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p45.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p45.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,46,Jamaldah 2No. New Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part46.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part46.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,47,Jamaldah Tulsidebi Higher Secondary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part47.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part47.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,43,Kharija Gopalpur Fifth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p43.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p43.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,48,New Jamaldah R. R. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part48.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part48.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,41,Thunkirjhar Govt. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p41.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p41.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,44,Kharija Jamaldah First Phase Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p44.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p44.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,49,Dwarikamari 2No. Govt. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part49.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part49.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,50,Dwarikamari Adarsha Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part50.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part50.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,48,New Jamaldah R. R. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p48.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p48.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,47,Jamaldah Tulsidebi Higher Secondary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p47.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p47.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,51,Patchara Buraburi Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part51.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part51.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,52,Barauni Haribasar Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part52.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part52.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,51,Patchara Buraburi Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p51.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p51.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,52,Barauni Haribasar Fourth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p52.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p52.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,53,Dwarikamari 1 No. Govt. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part53.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part53.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,50,Dwarikamari Adarsha Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p50.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p50.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,54,Dwarikamari 1 No. Govt. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part54.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part54.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,55,Jamaldah Junior Basic School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part55.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part55.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,39,Haranath Fourth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p39.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p39.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,46,Jamaldah 2No. New Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p46.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p46.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,56,Jamaldah Junior Basic School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part56.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part56.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,49,Dwarikamari 2No. Govt. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p49.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p49.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,57,Jamaldah First Phase Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part57.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part57.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,58,Doradabri Govt. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part58.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part58.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,55,Jamaldah Junior Basic School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p55.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p55.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,59,161 Doradabri Harimandir S. S. K,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part59.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part59.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,54,Dwarikamari 1 No. Govt. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p54.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p54.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,53,Dwarikamari 1 No. Govt. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p53.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p53.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,60,Chitiardanga Pallymangal Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part60.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part60.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,59,161 Doradabri Harimandir S. S. K,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p59.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p59.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,61,Jamaldaha Patowaribari S. S. K,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part61.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part61.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,62,Kamat Changrabandha State Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part62.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part62.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,56,Jamaldah Junior Basic School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p56.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p56.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,63,Kamat Changrabandha State Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part63.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part63.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,62,Kamat Changrabandha State Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p62.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p62.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,64,Boknabandha Netaji Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part64.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part64.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,64,Boknabandha Netaji Fourth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p64.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p64.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,61,Jamaldaha Patowaribari S. S. K,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p61.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p61.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,65,Boknabandha Netaji Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part65.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part65.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,57,Jamaldah First Phase Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p57.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p57.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,66,Panishala Special Cadre Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part66.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part66.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,67,Netaji S. S. K.,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part67.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part67.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,66,Panishala Special Cadre Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p66.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p66.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,68,Kamat Changrabandha Junior Basic School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part68.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part68.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,58,Doradabri Govt. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p58.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p58.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,69,Taramohan Fifth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part69.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part69.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,63,Kamat Changrabandha State Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p63.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p63.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,70,Kamat Changrabandha Fifth Plan Primary School (Near BDOs Office),asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part70.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part70.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,65,Boknabandha Netaji Fourth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p65.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p65.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,71,Changrabandha Madrasah Ekramia Basarul Ulum Madrasah Shiksha Kendra,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part71.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part71.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,69,Taramohan Fifth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p69.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p69.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,68,Kamat Changrabandha Junior Basic School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p68.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p68.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,60,Chitiardanga Pallymangal Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p60.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p60.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,73,Panishala Aided Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part73.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part73.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,73,Panishala Aided Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p73.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p73.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,72,141 Kamat Changrabandha Fifth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part72.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part72.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,71,Changrabandha Madrasah Ekramia Basarul Ulum Madrasah Shiksha Kendra,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p71.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p71.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,74,Changrabandha Junior Basic School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part74.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part74.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,75,Changrabandha Junior Basic School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part75.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part75.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,76,Gandhipathshala Junior Basic School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part76.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part76.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,67,Netaji S. S. K.,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p67.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p67.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,75,Changrabandha Junior Basic School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p75.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p75.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,77,Changrabandha Higher Secondary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part77.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part77.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,76,Gandhipathshala Junior Basic School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p76.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p76.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,78,Changrabandha Higher Secondary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part78.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part78.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,72,141 Kamat Changrabandha Fifth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p72.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p72.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,79,Bhotbari S. C. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part79.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part79.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,78,Changrabandha Higher Secondary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p78.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p78.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,80,151 Panishala Bhotbari Pachkatha S. S. K.,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part80.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part80.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,81,Bhotbari 2 No. A. P. School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part81.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part81.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,74,Changrabandha Junior Basic School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p74.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p74.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,82,Bhotbari 2 No. A. P. School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part82.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part82.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,79,Bhotbari S. C. Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p79.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p79.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,77,Changrabandha Higher Secondary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p77.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p77.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,70,Kamat Changrabandha Fifth Plan Primary School (Near BDOs Office),mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p70.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p70.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,83,Bhotbari 2 No. A. P. School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part83.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part83.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,84,Bhaktibala Fourth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part84.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part84.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,85,Bhotbari S. P. Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part85.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part85.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,83,Bhotbari 2 No. A. P. School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p83.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p83.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,86,147 Purba Bhotbari Basakertari Fifth Plan Primary School,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part86.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part86.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,81,Bhotbari 2 No. A. P. School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p81.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p81.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,87,147 Bhotbari No. 3 Battala S. S. K.,asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part87.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part87.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,84,Bhaktibala Fourth Plan Primary School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p84.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p84.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,82,Bhotbari 2 No. A. P. School,mom,https://voters.eci.gov.in/eroll/bloblamom/s25/1/bloblamom_a1p82.pdf,data\raw\ceowestbengal\asd_sir\mom\1_coochbehar\001_mekliganj\bloblamom_a1p82.pdf,downloaded,
1,COOCHBEHAR,1,Mekliganj,88,Lothamari Aided Primary School (First Phase),asd,https://voters.eci.gov.in/eroll/asd/2025/s25/1/uncollectable_elector_report_ac1_part88.pdf,data\raw\ceowestbengal\asd_sir\asd\1_coochbehar\001_mekliganj\uncollectable_elector_report_ac1_part88.pdf,downloaded,
